id,book_id,member_id,copy_code,loan_date,date_returned,status
,19937,55,MRT0264,9/26/2017,10/3/2017,1
,4568,56,A16.650,11/29/2017,12/6/2017,1
,4826,56,JU.961,11/29/2017,12/6/2017,1
,12061,56,MRT0911,11/29/2017,12/6/2017,1
,14779,56,CBA4032,9/26/2017,10/3/2017,1
,14779,56,CBA4032,10/3/2017,10/17/2017,1
,18984,56,Z003169,10/3/2017,10/10/2017,1
,6803,57,MRT1663,9/15/2019,9/30/2019,1
,14934,57,20N0V17SL,9/15/2019,9/30/2019,1
,12449,58,580MAR17AM,7/12/2019,7/19/2019,1
,12451,58,181HD19M,8/5/2019,8/12/2019,1
,17779,58,MEI.929,7/1/2019,7/14/2019,1
,25103,58,S020806,7/12/2019,7/19/2019,1
,6676,59,188MAR17AS,10/17/2017,10/31/2017,1
,6676,59,188MAR17AS,11/2/2017,11/20/2017,1
,16096,59,B023945,10/17/2017,10/31/2017,1
,16096,59,b023945,11/2/2017,11/20/2017,1
,17954,59,A3949,6/7/2018,6/18/2018,1
,17960,59,A3883,6/7/2018,6/18/2018,1
,10274,60,MRT1932,7/24/2018,8/7/2018,1
,2328,61,OKT004341,9/20/2018,9/27/2018,1
,2334,61,077jul17as,9/20/2018,9/27/2018,1
,6441,61,231AGU17SL,2/21/2019,3/8/2019,1
,7341,61,178JAN17AS,2/25/2019,3/11/2019,1
,8803,61,A4375,9/20/2018,9/27/2018,1
,14958,61,A3221,2/25/2019,3/4/2019,1
,6095,62,1AB1648,2/17/2016,2/24/2016,1
,12975,63,D15.477,9/26/2016,10/3/2016,1
,12149,64,OKT001096,5/22/2017,5/29/2017,1
,12666,64,D15.065,5/22/2017,5/29/2017,1
,12394,65,060APR17AM,5/9/2019,5/22/2019,1
,3877,66,003MEI17AH,1/28/2019,2/12/2019,1
,3877,66,003MEI17AH,2/21/2019,2/28/2019,1
,3877,66,003MEI17AH,3/8/2019,3/15/2019,1
,3877,66,OKT002196,1/28/2019,2/12/2019,1
,4076,66,F16.490,1/28/2019,2/4/2019,1
,6764,66,F16.779,2/12/2019,2/19/2019,1
,11225,66,022MEI17AH,1/30/2019,2/13/2019,1
,11225,66,022MEI17AH,2/12/2019,2/19/2019,1
,14311,66,OKT003984,2/7/2019,2/21/2019,1
,14312,66,578MAR17AM,1/30/2019,2/13/2019,1
,14312,66,OKT000361,2/21/2019,2/28/2019,1
,14312,66,OKT000361,3/8/2019,3/15/2019,1
,11187,67,76hd19,8/27/2019,9/10/2019,1
,11187,67,76HD19,9/13/2019,9/20/2019,1
,11187,67,76HD19,9/30/2019,10/14/2019,1
,34,68,382MAR17AS,9/26/2017,10/10/2017,1
,34,68,OKT000608,9/13/2017,9/27/2017,1
,15461,68,OKT003374,9/14/2017,9/27/2017,1
,3029,69,OKT001986,12/10/2018,12/17/2018,1
,3029,69,153SEP17AS,12/10/2018,12/17/2018,1
,4387,69,184SEP17AS,12/4/2018,12/11/2018,1
,4731,69,A3147,12/4/2018,12/11/2018,1
,6060,69,A16.034,2/27/2019,3/6/2019,1
,7307,69,N15.912,2/27/2019,3/6/2019,1
,9131,69,303PEB17AM,12/4/2018,12/11/2018,1
,11536,69,JU.370,12/10/2018,12/17/2018,1
,14280,69,134okt17ah,2/18/2019,2/25/2019,1
,7616,70,OKT001549,4/13/2017,4/20/2017,1
,10412,70,OKT001414,4/13/2017,4/20/2017,1
,17411,70,12134,4/13/2017,4/20/2017,1
,4554,71,okt003243,2/22/2016,2/29/2016,1
,14831,71,okt001957,2/22/2016,2/29/2016,1
,15071,71,D15.506,3/2/2016,3/15/2016,1
,15712,71,MRT1700,3/17/2016,3/24/2016,1
,28095,71,ABC11744,3/23/2016,3/30/2016,1
,2546,72,M16.483,2/28/2017,3/7/2017,1
,2546,72,b023045  ,2/20/2017,2/27/2017,1
,2546,72,B023045  ,2/28/2017,3/7/2017,1
,2622,72,b023046  ,2/20/2017,2/27/2017,1
,6262,72,okt002411,12/8/2016,12/15/2016,1
,9714,72,MRT1843,2/28/2017,3/7/2017,1
,18942,72,b023044  ,2/20/2017,2/27/2017,1
,6970,73,MEI3580,9/25/2017,10/2/2017,1
,7068,73,NOV00295,9/25/2017,10/2/2017,1
,12864,73,OKT002188,8/14/2017,8/21/2017,1
,3543,74,CBA6661,5/13/2016,5/20/2016,1
,3543,74,cba6661,6/27/2016,7/4/2016,1
,12114,74,j16.129,6/27/2016,7/4/2016,1
,17073,74,cba5541,6/27/2016,7/4/2016,1
,28699,74,2736,5/13/2016,5/20/2016,1
,3029,75,OKT003748,9/29/2016,10/6/2016,1
,8532,76,A16.925,12/12/2017,12/26/2017,1
,14458,76,1AB3314,11/2/2017,11/9/2017,1
,14460,76,F16.571,12/12/2017,12/19/2017,1
,5268,77,B022682,9/12/2017,9/26/2017,1
,5268,77,N15.752,9/26/2017,10/10/2017,1
,7621,77,F16.381,9/12/2017,9/26/2017,1
,7621,77,229JAN17AH,9/26/2017,10/10/2017,1
,17831,77,MEI3477,9/12/2017,9/26/2017,1
,21087,77,104JAN17AM,9/26/2017,10/10/2017,1
,17,78,OKT001592,9/8/2018,9/17/2018,1
,3023,78,2914,3/12/2019,3/19/2019,1
,3532,78,238AGU17SL,2/20/2019,3/6/2019,1
,3545,78,105OKT17AH,9/16/2018,9/24/2018,1
,3685,78,430PEB17AS,10/22/2018,11/5/2018,1
,3685,78,407MAR17AM,11/29/2018,12/6/2018,1
,4458,78,a16.766,9/27/2018,10/4/2018,1
,4458,78,OKT002866,9/6/2018,9/13/2018,1
,4581,78,a16.049,7/31/2019,8/13/2019,1
,6640,78,021NOv17AH,2/20/2019,3/6/2019,1
,7094,78,D15.186,8/30/2018,9/13/2018,1
,7094,78,1AB3290,11/4/2018,11/12/2018,1
,7094,78,1AB3290,11/16/2018,11/23/2018,1
,7094,78,A2133,11/29/2018,12/6/2018,1
,7094,78,087SEP17AH,11/4/2018,11/12/2018,1
,7973,78,pu18,12/11/2018,12/18/2018,1
,8465,78,A16.625,8/30/2018,9/6/2018,1
,8465,78,A16.625,11/16/2018,11/23/2018,1
,8465,78,A16.692,11/29/2018,12/6/2018,1
,8506,78,A16.700,4/28/2019,5/6/2019,1
,8506,78,A16.700,5/15/2019,5/29/2019,1
,10962,78,081JUN17AH,8/18/2019,8/26/2019,1
,12775,78,J16.184,10/29/2018,11/5/2018,1
,13970,78,A16.407,4/28/2019,5/6/2019,1
,15949,78,MEI.432,12/11/2018,12/18/2018,1
,19476,78,1AB3275,8/30/2018,9/6/2018,1
,19476,78,1AB3236,11/4/2018,11/12/2018,1
,19476,78,1AB3189,11/16/2018,11/23/2018,1
,5120,79,OKT003624,12/15/2017,12/22/2017,1
,5120,79,M16.812,12/15/2017,12/22/2017,1
,11685,80,JU.602,4/17/2017,4/25/2017,1
,24825,80,JU.227,4/3/2017,4/10/2017,1
,24894,80,N15.031,4/3/2017,4/17/2017,1
,14160,81,A0039,5/24/2016,5/31/2016,1
,16157,81,NO16232,5/24/2016,5/31/2016,1
,30361,81,Z003360,5/24/2016,5/31/2016,1
,10308,82,OKT000435,10/7/2019,10/14/2019,1
,3720,83,MEI2573,2/24/2016,3/2/2016,1
,12293,83,MEI3752,2/24/2016,3/2/2016,1
,31380,83,OKT004429,2/24/2016,3/2/2016,1
,2548,84,MEI5196,2/11/2019,2/18/2019,1
,2736,84,071JAN17AS,2/11/2019,2/18/2019,1
,2938,84,OKT003846,2/11/2019,2/18/2019,1
,6210,84,OKT000243,2/11/2019,2/18/2019,1
,6359,85,N15.787,3/11/2019,3/18/2019,1
,7168,85,223AGU17SL,11/8/2018,11/15/2018,1
,7168,85,A1486,11/8/2018,11/15/2018,1
,8777,85,MRT1420,11/7/2016,11/14/2016,1
,15144,85,243HDA19H,9/30/2019,10/7/2019,1
,15144,85,243HDA19H,10/6/2019,10/14/2019,1
,17377,85,MRT1286,11/7/2016,11/14/2016,1
,17918,86,A2683,10/16/2019,10/29/2019,1
,71,87,1AB1115,3/15/2016,3/22/2016,1
,1102,87,12136,3/10/2016,3/17/2016,1
,16487,87,D15.456,3/10/2016,3/17/2016,1
,17448,87,A2755,3/10/2016,3/17/2016,1
,59,88,S020687  ,1/22/2016,1/29/2016,1
,59,88,S020687,2/2/2016,2/12/2016,1
,6721,88,OKT000178,1/22/2016,1/29/2016,1
,9286,88,OKT000319,1/22/2016,1/29/2016,1
,19963,88,MRT1138,1/22/2016,1/29/2016,1
,19963,88,MRT1138,2/2/2016,2/12/2016,1
,20006,88,1AB2877,1/22/2016,1/29/2016,1
,20006,88,1AB2877,2/2/2016,2/12/2016,1
,4312,89,278HD19,11/13/2019,11/27/2019,0
,4610,89,B021778,8/30/2019,9/12/2019,1
,4610,89,BRC0198,9/22/2019,10/7/2019,1
,4610,89,B021807,10/13/2019,10/21/2019,1
,16047,89,031JUL17SL,10/30/2019,11/6/2019,1
,16047,89,B021303,11/13/2019,11/27/2019,0
,19925,89,N15.127,10/30/2019,11/6/2019,1
,19968,89,258HDF19,11/13/2019,11/27/2019,0
,19980,89,085JUL17AS,10/30/2019,11/6/2019,1
,20747,90,D15.75,12/11/2017,12/18/2017,1
,24274,90,F16.726,12/11/2017,12/18/2017,1
,4324,91,MRT2108,12/11/2017,12/18/2017,1
,8276,91,MEI.472,12/11/2017,12/18/2017,1
,18409,91,z002017,12/11/2017,12/18/2017,1
,29485,91,z000758,5/15/2017,5/22/2017,1
,2495,92,D15.419,11/16/2016,11/30/2016,1
,2495,92,D15.103,12/6/2016,12/13/2016,1
,7673,92,026FEB17AH,7/5/2017,7/12/2017,1
,11741,92,MEI3931,11/16/2016,11/23/2016,1
,18189,92,1AB0900,7/5/2017,7/12/2017,1
,19178,93,167pb19m,9/18/2019,9/25/2019,1
,36,94,013mei17am,8/26/2019,9/10/2019,1
,3339,94,047jan17ah,9/26/2018,10/3/2018,1
,11488,94,N15.634,9/26/2018,10/3/2018,1
,12122,94,201FEB17AH,9/26/2018,10/3/2018,1
,19679,94,mei3482,8/26/2019,9/10/2019,1
,2102,95,A2093,2/23/2016,3/1/2016,1
,7894,95,MEI4057,2/23/2016,3/1/2016,1
,30263,95,OKT001361,2/23/2016,3/1/2016,1
,5086,96,314PEB17AM,10/15/2019,10/28/2019,1
,6501,96,10okt19m,11/25/2019,12/2/2019,0
,11448,96,MRT0290,10/15/2019,10/28/2019,1
,11448,96,mrt0290,11/25/2019,12/2/2019,0
,19907,96,051PEB17AS,10/30/2019,11/12/2019,1
,19908,96,251NOV17AH,10/15/2019,10/28/2019,1
,19908,96,251nov17ah,11/25/2019,12/2/2019,0
,7329,97,J16.362,12/22/2016,1/5/2017,1
,7647,97,OKT003372,12/22/2016,12/29/2016,1
,30,98,OKT002526,10/13/2017,10/20/2017,1
,30,98,F16.403,10/14/2018,10/29/2018,1
,1258,98,s021549,2/27/2019,3/6/2019,1
,2329,98,S021012,2/6/2019,2/13/2019,1
,2329,98,S021012,2/18/2019,2/25/2019,1
,2329,98,S021012,2/27/2019,3/6/2019,1
,2807,98,1AB1056,9/23/2018,10/1/2018,1
,4433,98,B020041,9/23/2018,10/1/2018,1
,7923,98,OKT001073,11/2/2018,11/19/2018,1
,7923,98,OKT001073,11/21/2018,11/28/2018,1
,10884,98,B020685,10/13/2017,10/20/2017,1
,12068,98,OKT002823,10/14/2018,10/22/2018,1
,12194,98,MRT0566,11/10/2018,11/19/2018,1
,12194,98,MRT0566,11/21/2018,11/28/2018,1
,15815,98,OKT002962,10/14/2018,10/29/2018,1
,15815,98,OKT002962,10/31/2018,11/19/2018,1
,15815,98,OKT002962,11/21/2018,11/28/2018,1
,15994,98,N15.576,12/11/2018,12/18/2018,1
,15994,98,N15.576,2/6/2019,2/13/2019,1
,15994,98,N15.576,2/18/2019,2/25/2019,1
,19158,98,OKT003277,2/6/2019,2/13/2019,1
,19158,98,OKT003277,2/18/2019,2/25/2019,1
,19282,98,A1028,10/22/2018,11/6/2018,1
,19282,98,Z005976,11/24/2018,12/3/2018,1
,27897,98,A2504,9/23/2018,10/1/2018,1
,27960,98,D15.042,12/11/2018,12/18/2018,1
,11666,99,MEI3070,4/4/2016,4/11/2016,1
,11666,99,OKT001849,4/4/2016,4/11/2016,1
,18473,99,Z002876,4/4/2016,4/11/2016,1
,3727,100,NOV00347,10/13/2016,10/31/2016,1
,3727,100,OKT001791,11/7/2016,11/22/2016,1
,3727,100,NOV00323,2/1/2017,2/16/2017,1
,3727,100,NOV00346,3/1/2017,3/8/2017,1
,8593,100,10728,11/10/2016,11/29/2016,1
,8593,100,10728,2/1/2017,2/16/2017,1
,8593,100,MEI2898,3/1/2017,3/8/2017,1
,11732,100,OKT003861,11/7/2016,11/22/2016,1
,11732,100,OKT002044,2/1/2017,2/16/2017,1
,11732,100,CBA6121,3/1/2017,3/8/2017,1
,12896,100,D15.618,10/13/2016,10/31/2016,1
,12896,100,OKT000752,10/31/2016,11/7/2016,1
,12896,100,J16.837,2/1/2017,2/16/2017,1
,12896,100,J16.837,3/1/2017,3/8/2017,1
,15203,100,N15.505,11/10/2016,11/17/2016,1
,15203,100,N15.505,11/22/2016,11/29/2016,1
,15204,100,ABC11366,2/1/2017,2/16/2017,1
,15204,100,abc11366,3/1/2017,3/8/2017,1
,19978,100,J16.170,11/7/2016,11/22/2016,1
,19979,100,D15.250,10/13/2016,10/31/2016,1
,8913,101,z001563,1/10/2019,1/17/2019,1
,10453,101,z002366,1/10/2019,1/17/2019,1
,10882,101,201AGU17AH,1/10/2019,1/17/2019,1
,6592,102,JUN.153,12/4/2017,12/11/2017,1
,9400,102,1AB1509,12/4/2017,12/11/2017,1
,15702,102,1AB1554,12/4/2017,12/11/2017,1
,18189,102,1AB0844,12/4/2017,12/11/2017,1
,26239,102,CBA4573,10/16/2017,10/30/2017,1
,26241,102,CBA4505,10/16/2017,10/30/2017,1
,29,103,d15.415,5/4/2017,5/17/2017,1
,31,103,MEI3884,4/10/2017,4/17/2017,1
,85,103,CBA5888,2/16/2017,2/23/2017,1
,4304,103,OKT001054,5/10/2017,5/17/2017,1
,9313,103,mei3711,5/4/2017,5/17/2017,1
,17616,103,A4520,4/10/2017,4/17/2017,1
,17679,103,JRNM18,2/16/2017,2/23/2017,1
,27009,103,okt003916,5/4/2017,5/12/2017,1
,26458,104,OKT004168,9/15/2016,9/22/2016,1
,2373,105,OKT004320,9/12/2017,9/19/2017,1
,2373,105,J16.508,10/31/2017,11/7/2017,1
,2373,105,MRT1050,9/26/2017,10/10/2017,1
,2373,105,N15.290,10/10/2017,10/17/2017,1
,2373,105,J16.274,10/17/2017,10/31/2017,1
,2373,105,MEI3214,11/7/2017,11/14/2017,1
,2373,105,OKT001190,11/14/2017,11/21/2017,1
,2373,105,F16.647,11/21/2017,12/5/2017,1
,2373,105,OKT001190,12/12/2017,12/19/2017,1
,3573,105,254MAR17AH,9/5/2017,9/12/2017,1
,12394,105,D15.043,12/19/2017,12/26/2017,1
,12680,105,F16.083,10/17/2017,10/31/2017,1
,12680,105,F16.174,10/31/2017,11/14/2017,1
,15420,105,M16.263,12/5/2017,12/19/2017,1
,16733,105,OKT000934,9/5/2017,9/19/2017,1
,16733,105,OKT000930,9/19/2017,9/26/2017,1
,16733,105,OKT000248,11/7/2017,11/14/2017,1
,18419,105,MEI.712,10/3/2017,10/10/2017,1
,19934,105,N15.970,9/8/2017,9/22/2017,1
,5055,106,108MAR17AH,2/27/2019,3/6/2019,1
,5515,106,OKT003735,10/13/2017,10/27/2017,1
,5515,106,OKT002511,10/13/2017,10/27/2017,1
,8038,106,D15.532,2/13/2017,2/27/2017,1
,16821,106,OKT003512,2/13/2017,2/27/2017,1
,18181,106,N15.422,10/13/2017,10/27/2017,1
,29698,106,10909,2/13/2017,2/27/2017,1
,3554,107,091SEP17AS,9/19/2018,10/2/2018,1
,4404,107,413MAR17AH,9/19/2018,10/2/2018,1
,9593,107,B023145,9/19/2018,10/2/2018,1
,9597,107,OKT002065,9/19/2018,10/2/2018,1
,17450,107,MRT0294,9/19/2018,10/2/2018,1
,12104,108,432MAR17AM,10/11/2018,10/18/2018,1
,18692,108,211mei17ah,10/30/2018,11/13/2018,1
,18692,108,037FEB17AH,10/30/2018,11/13/2018,1
,19928,108,113JUN17AH,10/11/2018,10/18/2018,1
,3763,109,M16.138,4/5/2017,4/12/2017,1
,4235,109,188FEB17AH,2/21/2019,3/6/2019,1
,6462,109,JU.909,3/26/2019,4/2/2019,1
,8258,109,084MEI17AM,2/21/2019,3/6/2019,1
,11008,109,MRT0893,2/11/2019,2/25/2019,1
,14537,109,MEI2411,1/3/2018,1/10/2018,1
,26575,109,3003,2/21/2019,3/6/2019,1
,2758,110,OKT002808,9/25/2017,10/2/2017,1
,3532,110,238AGU17SL,10/16/2018,10/30/2018,1
,4216,110,028JAN17AM,12/14/2017,12/28/2017,1
,5529,110,87hda19h,9/25/2019,10/8/2019,1
,7037,110,N15.241,9/3/2018,9/17/2018,1
,9172,110,JUN.112,8/27/2018,9/3/2018,1
,9812,110,OKT001642,9/25/2017,10/9/2017,1
,12457,110,143SEP17AS,9/3/2018,9/17/2018,1
,13147,110,ju.504,8/27/2019,9/3/2019,1
,13342,110,N15.125,12/14/2017,12/28/2017,1
,13939,110,CBA4973,8/27/2018,9/3/2018,1
,14440,110,1AB3326,8/27/2018,9/3/2018,1
,16942,110,1AB0542,8/22/2019,9/4/2019,1
,17729,110,D15.760,9/25/2017,10/2/2017,1
,18497,110,OKT004269,8/22/2019,9/4/2019,1
,20025,110,CBA4286,9/3/2018,9/17/2018,1
,368,111,10130,10/22/2018,10/29/2018,1
,468,111,NO16385,10/22/2018,10/29/2018,1
,496,111,Z006029,10/22/2018,10/29/2018,1
,14947,111,Z001614,10/17/2018,10/31/2018,1
,29621,111,Z002155,10/17/2018,10/31/2018,1
,29622,111,Z001784,10/17/2018,10/31/2018,1
,2736,112,MRT0240,11/13/2017,11/20/2017,1
,2938,112,OKT003846,11/13/2017,11/20/2017,1
,4076,112,F16.972,11/13/2017,11/20/2017,1
,6285,112,J16.963,2/21/2017,3/7/2017,1
,7363,112,JU.378,11/13/2017,11/20/2017,1
,19978,112,OKT000750,11/13/2017,11/20/2017,1
,4035,113,138SEP17AH,5/8/2019,5/15/2019,1
,7213,113,235MAR17AH,3/29/2019,4/5/2019,1
,9129,113,2587,3/8/2019,3/22/2019,1
,9129,113,D15.680,3/22/2019,3/29/2019,1
,9195,113,11889,3/8/2019,3/22/2019,1
,12333,113,389AGU17AS,5/8/2019,5/15/2019,1
,12487,113,JU.801,3/22/2019,3/29/2019,1
,12487,113,JU.801,3/30/2019,4/8/2019,1
,20267,113,CBA6298,3/30/2019,4/8/2019,1
,26385,113,A4261,3/8/2019,3/15/2019,1
,29,114,OKT001971,5/25/2016,6/1/2016,1
,489,114,Z004669,3/16/2016,3/23/2016,1
,489,114,Z004669,5/10/2016,5/25/2016,1
,1760,114,MEI4283,3/16/2016,3/23/2016,1
,1760,114,MEI4283,5/10/2016,5/25/2016,1
,3000,114,MRT0323,3/16/2016,3/23/2016,1
,4304,114,2276,5/10/2016,5/25/2016,1
,7459,114,OKT000129,5/25/2016,6/1/2016,1
,15448,114,N15.203,5/25/2016,6/1/2016,1
,3571,115,037JUL17AH,2/26/2019,3/5/2019,1
,15321,115,043FEB17AH,2/26/2019,3/5/2019,1
,17842,115,NOV00283,2/26/2019,3/5/2019,1
,8755,116,MEI2409,10/4/2018,10/16/2018,1
,15107,116,A16.754,9/20/2018,10/3/2018,1
,15825,116,MRT0550,9/20/2018,10/3/2018,1
,17508,116,200JAN17AS,9/20/2018,10/3/2018,1
,17510,116,MRT2088,9/20/2018,10/3/2018,1
,18231,116,okt000372,10/9/2018,10/16/2018,1
,18231,116,229MAR17AH,9/20/2018,10/3/2018,1
,28,117,OKT000185,5/23/2016,6/6/2016,1
,44,117,D15.749,2/18/2016,3/4/2016,1
,44,117,D15.151,3/15/2016,3/31/2016,1
,44,117,D15.961,4/4/2016,4/18/2016,1
,44,117,D15.151,4/18/2016,5/2/2016,1
,44,117,D15.677,5/16/2016,5/30/2016,1
,44,117,D15.683,6/15/2016,6/22/2016,1
,3740,117,172JAN17AS,10/8/2019,10/15/2019,1
,3740,117,275FEB17AH,10/8/2019,10/15/2019,1
,4105,117,N15.193,10/22/2019,11/6/2019,1
,4856,117,A4641,2/26/2016,3/4/2016,1
,4856,117,MEI3127,3/15/2016,3/31/2016,1
,4856,117,B023712  ,3/15/2016,3/31/2016,1
,4856,117,B023693  ,4/4/2016,4/18/2016,1
,4856,117,B023712  ,4/18/2016,5/2/2016,1
,4856,117,B023675  ,5/16/2016,5/23/2016,1
,5954,117,D15.568,10/22/2019,11/6/2019,1
,9286,117,OKT000319,10/22/2019,11/6/2019,1
,8948,118,MRT1412,11/23/2017,12/7/2017,1
,10657,118,MRT0785,11/9/2016,11/16/2016,1
,14080,118,F16.353,11/23/2017,12/7/2017,1
,15828,118,A3202,11/9/2016,11/16/2016,1
,17483,118,S021439,12/14/2017,12/21/2017,1
,18027,118,144JAN17AS,10/16/2017,10/23/2017,1
,34,119,382MAR17AS,9/8/2018,9/24/2018,1
,26151,119,OKT000316,9/8/2018,9/17/2018,1
,26179,119,11644,9/8/2018,9/17/2018,1
,2359,120,A0015,10/12/2018,10/19/2018,1
,10283,120,okt002434,11/7/2018,11/14/2018,1
,8674,121,S020241,11/1/2017,11/8/2017,1
,3672,122,MRT0082,2/22/2019,3/1/2019,1
,3672,122,2928,9/13/2018,9/19/2018,1
,3980,122,M16.791,2/22/2019,3/1/2019,1
,4392,122,275NOV17AH,2/8/2019,2/22/2019,1
,6507,122,A3367,12/8/2016,12/15/2016,1
,6743,122,J16.172,2/22/2019,3/8/2019,1
,8509,122,A16.106,2/8/2019,2/15/2019,1
,8513,122,080MEI17AH,8/27/2018,9/3/2018,1
,9305,122,MEI.457,2/8/2019,2/15/2019,1
,10168,122,MRT1315,11/1/2016,11/8/2016,1
,14440,122,D15.510,8/27/2018,9/3/2018,1
,19330,122,A3331,12/8/2016,12/15/2016,1
,19481,122,CBA4588,9/13/2018,9/19/2018,1
,54,123,D15.712,11/26/2018,12/3/2018,1
,4290,123,MEI.408,4/10/2019,4/18/2019,1
,4290,123,MEI.408,6/11/2019,6/18/2019,1
,4310,123,a16.351,9/6/2019,9/13/2019,1
,4810,123,brc1124,9/6/2019,9/13/2019,1
,6980,123,D15.894,6/11/2019,6/18/2019,1
,7078,123,M16.466,6/11/2019,6/18/2019,1
,7973,123,mei2865,9/27/2018,10/4/2018,1
,8720,123,OKT002186,10/18/2018,10/25/2018,1
,10965,123,058JAN17AH,10/16/2019,10/23/2019,1
,12170,123,OKT000488,10/16/2019,10/23/2019,1
,12223,123,CBA6377,10/18/2018,10/31/2018,1
,13612,123,184AGU17AH,4/10/2019,4/18/2019,1
,17063,123,A1519,11/26/2018,12/3/2018,1
,20275,123,11010,11/26/2018,12/3/2018,1
,24443,123,a0623,9/27/2018,10/4/2018,1
,24509,123,cba4104,9/27/2018,10/4/2018,1
,26334,123,405MAR17AM,10/16/2019,10/23/2019,1
,27649,123,B023749,4/10/2019,4/18/2019,1
,22,124,f16.799,11/1/2018,11/8/2018,1
,22,124,MEI4080,11/1/2018,11/8/2018,1
,2373,124,MEI.329,2/13/2019,2/20/2019,1
,3573,124,JU.627,5/17/2019,5/24/2019,1
,4035,124,Z001097,11/28/2017,12/5/2017,1
,7710,124,f16.359,11/1/2018,11/8/2018,1
,8051,124,OKT000382,2/13/2019,2/27/2019,1
,9352,124,F16.429,10/11/2017,10/18/2017,1
,12453,124,017mei17ah,9/12/2018,9/14/2018,1
,15516,124,OKT002515,4/24/2018,5/9/2018,1
,16733,124,MEI2921,9/14/2017,9/22/2017,1
,16733,124,OKT002895,11/13/2017,11/27/2017,1
,16733,124,JUN.059,11/27/2017,12/4/2017,1
,19455,124,1AB2796,4/24/2018,5/2/2018,1
,25689,124,A4465,8/27/2018,9/12/2018,1
,25916,124,OKT001221,9/27/2017,10/11/2017,1
,25937,124,OKT001716,9/14/2017,9/22/2017,1
,25937,124,OKT001716,10/18/2017,11/1/2017,1
,5968,125,Z002228,3/22/2017,4/4/2017,1
,7025,126,OKT002818,10/11/2017,10/18/2017,1
,12775,126,041PEB17AM,10/11/2017,10/18/2017,1
,25284,126,OKT004125,10/11/2017,10/18/2017,1
,30038,127,A0161,2/24/2017,3/3/2017,1
,2495,128,MRT1745,9/7/2016,9/21/2016,1
,41,129,N15.296,8/30/2018,9/6/2018,1
,2504,129,A16.911,3/14/2017,3/29/2017,1
,2504,129,F16.886,3/29/2017,4/12/2017,1
,4004,129,OKT003048,9/20/2017,10/5/2017,1
,4076,129,197AGU17AS,8/30/2018,9/6/2018,1
,5034,129,JU.013,3/14/2017,3/29/2017,1
,6497,129,485MAR17AH,12/4/2018,12/11/2018,1
,14199,129,108JUN17AH,8/30/2018,9/6/2018,1
,15491,129,b021300,12/4/2018,12/11/2018,1
,19680,129,D15.831,9/7/2017,9/14/2017,1
,12,130,MEI3779,6/6/2017,6/21/2017,1
,42,130,D15.47,6/6/2017,6/21/2017,1
,99,130,MEI2459,6/6/2017,6/13/2017,1
,2036,130,D15.710,3/20/2017,3/27/2017,1
,2495,130,Z002317,3/31/2017,4/7/2017,1
,2495,130,MEI2797,3/24/2017,3/31/2017,1
,2732,130,Z002036,11/17/2016,12/1/2016,1
,2732,130,Z001117,12/9/2016,12/26/2016,1
,4004,130,D15.488,3/23/2017,3/30/2017,1
,5078,130,OKT001187,3/24/2017,3/31/2017,1
,5385,130,11537,5/30/2017,6/6/2017,1
,6309,130,JU.147,6/6/2017,6/21/2017,1
,6520,130,Z006509,3/24/2017,3/31/2017,1
,6520,130,Z006509,3/31/2017,4/7/2017,1
,8852,130,OKT002178,3/23/2017,3/30/2017,1
,8877,130,JU.123,3/20/2017,3/27/2017,1
,8877,130,A16.448,5/30/2017,6/6/2017,1
,8954,130,MEI2398,3/24/2017,3/31/2017,1
,10185,130,OKT003911,3/31/2017,4/17/2017,1
,12655,130,B020209,5/30/2017,6/13/2017,1
,15543,130,Z001043,3/23/2017,3/30/2017,1
,16884,130,056JAN17AS,5/30/2017,6/6/2017,1
,18406,130,MEI3983,3/31/2017,4/7/2017,1
,18504,130,B020270,5/30/2017,6/6/2017,1
,18535,130,2215,3/23/2017,3/30/2017,1
,19845,130,MEI4677,3/24/2017,3/31/2017,1
,42,131,f16.519,11/16/2016,11/23/2016,1
,4008,131,D15.025,5/4/2016,5/11/2016,1
,7339,131,J16.026,4/29/2016,5/6/2016,1
,7633,131,N15.308,11/7/2016,11/22/2016,1
,18108,131,z001099,11/16/2016,11/23/2016,1
,19874,131,OKT000544,4/19/2016,4/26/2016,1
,25621,131,OKT004678,11/7/2016,11/14/2016,1
,29500,131,MEI3853,4/19/2016,4/26/2016,1
,29514,131,OKT004993,4/19/2016,4/26/2016,1
,15378,132,OKT000787,9/4/2018,9/5/2018,1
,19899,132,OKT000142,10/17/2017,10/24/2017,1
,3158,133,239PEB17AS,7/29/2019,8/12/2019,1
,6271,133,J16.193,7/29/2019,8/12/2019,1
,10553,133,065NOVAS,7/29/2019,8/12/2019,1
,2504,134,D15.998,9/18/2019,9/25/2019,1
,17448,134,J16.357,9/18/2019,9/25/2019,1
,26,135,1AB2062,9/16/2016,9/23/2016,1
,26,135,10120,10/11/2016,10/25/2016,1
,143,135,S021973  ,5/17/2016,5/24/2016,1
,2432,135,OKT004338,1/26/2016,2/2/2016,1
,2495,135,J16.784,10/11/2016,10/25/2016,1
,2495,135,OKT000791,11/7/2016,11/14/2016,1
,2495,135,J16.784,12/8/2016,12/15/2016,1
,2732,135,D15.811,2/13/2017,2/28/2017,1
,4004,135,okt003048,1/7/2016,1/21/2016,1
